"Action","Custom label (SKU)","Category ID","Title","UPC","Price","Quantity","Condition ID","Condition Description","Description","Format","Duration","Item photo URL","C:Card Manufacturer","C:Professionally Graded","C:Professional Grader","C:Grade","C:Certification Number","C:Card Condition","C:Sport","C:Player/Athlete","C:Team","C:Card Name","C:Type","C:Parallel/Variety","C:Features","C:League","C:Autographed","C:Card Number","C:Season","C:Single","C:Original/Reprint","C:Year"
Add,CARD-0-1351,183444,Pedri Top of the World Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Pedri from the Top of the World set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Pedri | Set: Top of the World | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Pedri,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1361,183444,Kai Havertz Select 24-25 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Kai Havertz from the Select 24-25 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Kai Havertz | Set: Select 24-25 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Kai Havertz,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1371,183444,Kai Havertz 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Kai Havertz from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Kai Havertz | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Kai Havertz,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1381,183444,Liam Delap Select 24-25 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Liam Delap from the Select 24-25 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Liam Delap | Set: Select 24-25 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Liam Delap,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1391,183444,Liam Delap 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Liam Delap from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Liam Delap | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Liam Delap,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1401,183444,Lucas Bergvall Select Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lucas Bergvall from the Select set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lucas Bergvall | Set: Select | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Lucas Bergvall,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1411,183444,Lucas Bergvall 2024-25 Panini Select Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lucas Bergvall from the 2024-25 Panini Select Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lucas Bergvall | Set: 2024-25 Panini Select Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Lucas Bergvall,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1421,183444,Maximilian Beier Donruss Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Maximilian Beier from the Donruss set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Maximilian Beier | Set: Donruss | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Donruss,No,,,,Near Mint or Better,soccer,Maximilian Beier,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1431,183444,Maximilian Beier 2024-25 Panini Donruss Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Maximilian Beier from the 2024-25 Panini Donruss Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Maximilian Beier | Set: 2024-25 Panini Donruss Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Maximilian Beier,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1441,183444,Diego Maradona Donruss Magicians Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Diego Maradona from the Donruss Magicians set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Diego Maradona | Set: Donruss Magicians | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Donruss,No,,,,Near Mint or Better,soccer,Diego Maradona,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1451,183444,Diego Maradona 2024-25 Panini Donruss Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Diego Maradona from the 2024-25 Panini Donruss Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Diego Maradona | Set: 2024-25 Panini Donruss Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Diego Maradona,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1461,183444,Jamal Musiala Immaculate Collection Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamal Musiala from the Immaculate Collection set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamal Musiala | Set: Immaculate Collection | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Jamal Musiala,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1471,183444,Jamal Musiala 2023-24 Panini Immaculate Collection Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jamal Musiala from the 2023-24 Panini Immaculate Collection Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jamal Musiala | Set: 2023-24 Panini Immaculate Collection Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Jamal Musiala,,,Sports Trading Card,,,,No,,2023-24,Yes,Original,2023-24
Add,CARD-0-1481,183444,Harry Kane Merlin Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Harry Kane from the Merlin set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Harry Kane | Set: Merlin | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Harry Kane,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1491,183444,Harry Kane Merlin Collections Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Harry Kane from the Merlin Collections set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Harry Kane | Set: Merlin Collections | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Harry Kane,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1501,183444,Pablo Barrios Matrix Material Obsidian Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Pablo Barrios from the Matrix Material Obsidian set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Pablo Barrios | Set: Matrix Material Obsidian | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Pablo Barrios,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1511,183444,Pablo Barrios 2024-25 Panini Obsidian Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Pablo Barrios from the 2024-25 Panini Obsidian Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Pablo Barrios | Set: 2024-25 Panini Obsidian Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Pablo Barrios,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1521,183444,Dwight McNeil and Iliman Ndiaye Everton Dual Materials Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dwight McNeil and Iliman Ndiaye from the Everton Dual Materials set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dwight McNeil and Iliman Ndiaye | Set: Everton Dual Materials | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,soccer,Dwight McNeil and Iliman Ndiaye,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1531,183444,Dwight McNeil Iliman Ndiaye 2024-25 Panini Impeccable Premier League Soccer Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Dwight McNeil Iliman Ndiaye from the 2024-25 Panini Impeccable Premier League Soccer set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Dwight McNeil Iliman Ndiaye | Set: 2024-25 Panini Impeccable Premier League Soccer | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Panini,No,,,,Near Mint or Better,soccer,Dwight McNeil Iliman Ndiaye,,,Sports Trading Card,,,,No,,2024-25,Yes,Original,2024-25
Add,CARD-0-1541,216,Jonathan Marchessault Upper Deck Stature Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jonathan Marchessault from the Upper Deck Stature set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jonathan Marchessault | Set: Upper Deck Stature | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,hockey,Jonathan Marchessault,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1551,216,Jonathan Marchessault 2022-23 Stature Hockey Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Jonathan Marchessault from the 2022-23 Stature Hockey set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Jonathan Marchessault | Set: 2022-23 Stature Hockey | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,hockey,Jonathan Marchessault,,,Sports Trading Card,,,,No,,2022-23,Yes,Original,2022-23
Add,CARD-0-1561,183444,Weston McKennie Topps Presents Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Weston McKennie from the Topps Presents set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Weston McKennie | Set: Topps Presents | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,soccer,Weston McKennie,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1571,183444,Weston McKennie Topps Team Set Juventus 2024/25 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Weston McKennie from the Topps Team Set Juventus 2024/25 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Weston McKennie | Set: Topps Team Set Juventus 2024/25 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,soccer,Weston McKennie,,,Sports Trading Card,,,,No,,2024,Yes,Original,2024
Add,CARD-0-1581,213,Ruth Boston Amer. Topps 205 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Ruth Boston Amer. from the Topps 205 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Ruth Boston Amer. | Set: Topps 205 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,baseball,Ruth Boston Amer.,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1591,213,Babe Ruth Topps 205 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Babe Ruth from the Topps 205 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Babe Ruth | Set: Topps 205 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,baseball,Babe Ruth,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1601,213,Gehrig New York Amer. Topps 205 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Gehrig New York Amer. from the Topps 205 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Gehrig New York Amer. | Set: Topps 205 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,baseball,Gehrig New York Amer.,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1611,213,Lou Gehrig Topps 205 Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Lou Gehrig from the Topps 205 set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Lou Gehrig | Set: Topps 205 | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Topps,No,,,,Near Mint or Better,baseball,Lou Gehrig,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1621,213,Sammy Stafura Bowman Chrome Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Sammy Stafura from the Bowman Chrome set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Sammy Stafura | Set: Bowman Chrome | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Bowman,No,,,,Near Mint or Better,baseball,Sammy Stafura,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1631,213,Sammy Stafura Bowman Chrome Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Sammy Stafura from the Bowman Chrome set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Sammy Stafura | Set: Bowman Chrome | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Bowman,No,,,,Near Mint or Better,baseball,Sammy Stafura,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1641,213,James Wood Bowman Chrome Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw James Wood from the Bowman Chrome set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: James Wood | Set: Bowman Chrome | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Bowman,No,,,,Near Mint or Better,baseball,James Wood,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1651,213,James Wood Bowman Chrome Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw James Wood from the Bowman Chrome set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: James Wood | Set: Bowman Chrome | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Bowman,No,,,,Near Mint or Better,baseball,James Wood,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1661,216,Denisenko Upper Deck Premieres Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Denisenko from the Upper Deck Premieres set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Denisenko | Set: Upper Deck Premieres | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,Upper Deck,No,,,,Near Mint or Better,hockey,Denisenko,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1671,216,Grigori Denisenko 2021-22 UD Ice Hockey Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Grigori Denisenko from the 2021-22 UD Ice Hockey set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Grigori Denisenko | Set: 2021-22 UD Ice Hockey | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,hockey,Grigori Denisenko,,,Sports Trading Card,,,,No,,2021-22,Yes,Original,2021-22
Add,CARD-0-1681,216,Mitch Marner O-Pee-Chee Platinum Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mitch Marner from the O-Pee-Chee Platinum set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mitch Marner | Set: O-Pee-Chee Platinum | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,hockey,Mitch Marner,,,Sports Trading Card,,,,No,,,Yes,Original,
Add,CARD-0-1691,216,Mitch Marner 2020-21 O-Pee-Chee Platinum Raw,Does not apply,0,1,4000,Near Mint or Better,<p>Up for sale is a Raw Mitch Marner from the 2020-21 O-Pee-Chee Platinum set.</p><p>This card is ungraded and offered in raw condition. Please review the photos and ask any questions before purchase.</p><p>A great addition to any sports or wrestling card collection.</p><p>Shipping: securely packaged with tracking. Combined shipping available.</p><p>Details — Card: Mitch Marner | Set: 2020-21 O-Pee-Chee Platinum | Grade: Raw | Quantity: 1.</p>,FixedPrice,GTC,,,No,,,,Near Mint or Better,hockey,Mitch Marner,,,Sports Trading Card,,,,No,,2020-21,Yes,Original,2020-21
